Genesymbol	0	1	2	3	4	5	6
D5Ertd579e	26.41246667	21.869	19.26393333	15.39986667	15.7595	14.6996	20.29426667
D630023F18Rik	0.086218	0.468061333	1.206041667	1.095523	1.12535	2.758	6.132896667
D630045J12Rik	1.638663333	4.99204	5.356236667	7.423966667	10.69696667	10.54533333	2.734636667
D8Ertd82e	5.930723333	10.42436667	16.12813333	16.1216	14.22523333	12.05813333	4.922033333
D930015E06Rik	3.1549	26.03326667	25.23203333	21.2421	18.6238	12.13216667	9.722933333
Dab1	0.1385039	4.734343333	6.137573333	11.3947	13.1102	18.56796667	6.369553333
Dab2	49.72346667	8.89352	2.78152	1.91436	1.678503333	2.315306667	5.78674
Dact1	2.534436667	0.168447333	0.314527	0.192769333	0.790242667	0.783616333	6.147683333
Dact2	0.384316667	15.60763333	37.51353333	45.39506667	44.6202	36.88006667	5.442276667
Dact3	16.9794	1.252386667	1.235866667	0.873950667	1.465503333	2.625603333	3.08794
Dag1	70.35443333	32.70243333	30.3915	21.51676667	16.46776667	17.16873333	41.23163333
Dak	10.23554333	13.11683333	13.48736667	10.01540333	11.626	14.31593333	8.979043333
Dalrd3	15.15443333	22.3519	21.6409	19.2101	24.57516667	23.41006667	15.75763333
Dap3	92.35616667	103.0212	98.6244	106.1226667	119.912	127.32	125.568
Dapk1	5.15048	13.4491	17.4334	14.57626667	20.48933333	20.4594	23.6705
Dapk3	23.1399	17.39626667	13.36746667	15.89013333	16.14976667	17.0499	19.33953333
Dapp1	6.32855	4.88211	8.72644	11.28533333	15.10793333	9.946306667	5.271956667
Dars	60.82503333	110.76	106.4336667	108.7636667	99.34076667	101.5566667	165.4306667
Dars2	12.42376667	49.09396667	45.38133333	48.84943333	55.8596	53.41996667	76.59873333
Dazap1	114.4333333	155.847	155.522	148.4246667	145.7136667	157.8996667	149.5696667
Dazap2	94.8639	136.211	108.0546667	111.3743333	104.148	78.45736667	40.874
Dazl	0.0239592	0.0	0.0	0.0	0.027139667	0.743422	17.36533333
Dbc1	6.01949	0.009040433	0.0	0.0304913	0.0656565	0.067717333	0.529149
Dbf4	32.43956667	96.2632	110.46	91.96916667	73.7403	91.8279	105.7753333
Dbi	589.537	305.089	282.1953333	378.0506667	363.72	315.756	387.7493333
Dbn1	119.9476667	10.33821	7.47271	5.848203333	12.4599	12.42886667	32.48263333
Dbnl	68.48596667	50.72516667	44.35103333	58.56673333	68.2194	45.14426667	47.26086667
Dbr1	16.27386667	21.59553333	21.63436667	25.47823333	19.6411	17.63456667	25.07443333
Dcaf10	14.01546667	9.152203333	7.267893333	8.088243333	5.953436667	5.29619	5.247533333
Dcaf11	36.18636667	35.23406667	38.5475	36.7648	41.65916667	39.08713333	34.48466667
Dcaf12	28.09236667	26.5447	25.72143333	23.54496667	22.40056667	22.78186667	30.14783333
Dcaf12l1	2.930543333	14.6821	14.7715	10.09516333	3.210776667	3.972176667	2.279003333
Dcaf13	55.5802	50.41813333	45.90603333	63.30336667	63.0872	60.10566667	67.9389
Dcaf15	16.32083333	19.23696667	17.9862	21.0243	25.31006667	27.78856667	24.07946667
Dcaf17	6.543906667	12.4405	15.70736667	16.8416	14.52856667	16.49933333	26.49096667
Dcaf5	10.57656667	6.131746667	5.823316667	4.15615	5.455966667	5.682533333	6.377776667
Dcaf8	37.1106	39.73123333	45.88943333	36.2482	37.39223333	41.36793333	53.46996667
Dcakd	39.2212	79.9304	70.31473333	89.59103333	115.5023333	116.387	130.125
Dcbld1	5.422993333	10.56406667	11.95686667	7.79326	2.72404	2.542313333	7.13666
Dck	10.9275	26.33983333	22.88966667	25.38833333	24.2644	17.79743333	22.33333333
Dclk1	10.12511	4.349373333	3.757823333	2.924543333	9.327556667	7.443246667	1.595349333
Dclk2	0.816485	24.09866667	40.5428	30.13466667	21.15353333	14.2201	6.171486667
Dclre1b	3.386836667	8.789936667	11.10026667	9.8762	8.017276667	5.286203333	4.635436667
Dcn	11.16173333	3.69952	7.998006667	5.057666667	3.1214	1.699766667	3.057443333
Dcp1a	6.90931	11.404	10.96076667	10.45275667	12.3231	13.01603333	14.56323333
Dcp2	4.49014	14.70653333	17.37086667	13.9767	13.72933333	12.33646667	22.7254
Dctd	21.95203333	57.00446667	50.20276667	46.16023333	55.34686667	49.36553333	36.1336
Dctn1	58.9777	40.6039	36.2811	30.00246667	26.7824	27.35783333	24.44776667
Dctn2	151.179	119.7676667	116.5966667	113.232	119.3573333	118.8233333	60.4802
Dctpp1	35.6462	205.1253333	186.288	232.9563333	252.4816667	247.4963333	185.789
Dcun1d1	13.3633	13.46993333	13.3499	11.73046667	10.31719	9.207743333	7.621853333
Dcun1d4	9.682393333	6.907583333	7.513566667	7.132083333	8.963216667	6.351503333	17.4434
Dcun1d5	80.12156667	75.17333333	72.05253333	87.77516667	75.3144	74.80976667	65.1983
Dcxr	79.27703333	88.14323333	81.3057	73.2069	72.58716667	84.92976667	19.97653333
Ddah1	87.42493333	67.8866	71.14873333	39.84446667	41.0864	53.81413333	17.28963333
Ddah2	44.94886667	64.79746667	222.3276667	273.4983333	305.6806667	280.3973333	67.00566667
Ddb1	458.132	372.1456667	347.7353333	336.1856667	307.5613333	302.7073333	345.3176667
Ddb2	1.76535	5.50384	7.9715	4.2156	5.806903333	8.626123333	6.521953333
Ddc	1.790953333	24.13636667	23.64863333	16.6848	6.61673	10.34126	14.31546667
Ddhd1	7.23844	14.83496667	18.3579	18.73173333	20.71156667	20.95796667	9.690873333
Ddhd2	12.49056667	8.89549	9.636416667	6.81199	6.197153333	5.813813333	8.822146667
Ddr1	52.6382	10.965	7.838693333	7.2905	5.444686667	6.452236667	24.40263333
Ddr2	67.09586667	20.6918	12.8579	3.139743333	2.212833333	2.196783333	2.487153333
Ddrgk1	60.3749	49.15433333	46.75073333	53.83403333	49.3354	47.39696667	33.4501
Ddt	49.18626667	50.70023333	47.251	43.35033333	51.19196667	63.25933333	77.79753333
Ddx10	15.95936667	25.57533333	26.55033333	28.7816	28.8758	28.16906667	45.30896667
Ddx11	3.073293333	7.85207	8.0938	7.894936667	8.94602	10.72263333	13.2029
Ddx18	65.27616667	95.0355	94.90873333	127.673	110.3076667	108.7946667	171.9536667
Ddx19a	27.69163333	44.73856667	41.9776	40.0337	41.39253333	33.62493333	37.072
Ddx21	68.12	119.839	125.852	157.5116667	150.1323333	129.2486667	136.7303333
Ddx25	0.702915667	1.446796667	2.727113333	5.943193333	12.72073333	15.64633333	10.53548333
Ddx26b	4.505383333	4.245613333	5.005733333	3.310853333	4.786666667	5.505046667	8.68355
Ddx27	34.10673333	73.74063333	71.82573333	90.15393333	85.013	74.289	78.5843
Ddx31	7.63824	10.62803333	11.04896667	13.14393333	14.1606	12.85603333	11.90031
Ddx39	127.595	175.2236667	146.9866667	194.997	145.006	134.0176667	137.8443333
Ddx39b	119.9283333	284.7056667	271.869	300.359	263.301	222.81	247.9446667
Ddx3x	137.6186667	200.4	225.6376667	218.53	178.9923333	142.995	247.968
Ddx4	0.1461736	0.1047726	0.216762333	0.129261	0.457558667	3.256633333	19.92853333
Ddx42	34.22953333	56.59203333	65.40643333	66.3079	66.61056667	58.11696667	74.1694
Ddx43	2.08151e-07	0.1209301	0.206132333	0.429707667	0.680517	1.163966667	6.63374
Ddx46	25.28853333	37.29676667	40.71616667	40.66176667	34.57733333	31.25686667	43.15886667
Ddx47	43.4598	57.0945	56.23053333	56.87843333	56.63253333	60.3329	55.93323333
Ddx49	33.38376667	41.1535	38.69406667	44.3042	43.24996667	45.69353333	51.32913333
Ddx5	293.1426667	374.6713333	366.3766667	383.9553333	329.5193333	250.173	394.454
Ddx50	52.69513333	39.6175	39.49303333	34.0609	30.94006667	31.36986667	33.6746
Ddx51	16.94383333	30.34686667	30.91933333	35.19776667	27.9714	25.21493333	28.79823333
Ddx52	25.92673333	28.5047	29.0937	35.99463333	34.64796667	26.86766667	38.36703333
Ddx54	42.12276667	34.99436667	34.9869	45.14476667	48.32816667	47.52643333	41.08586667
Ddx56	44.39433333	77.60933333	76.4552	84.83843333	105.3286333	86.22643333	104.0532667
Ddx59	7.38875	6.73546	6.22773	8.479886667	8.52883	8.4297	13.40096667
Ddx6	57.6507	74.0971	78.40216667	69.21413333	55.68113333	51.8775	53.53896667
Ddx60	0.0102474	0.0	0.0	0.0	0.099490767	0.2165174	3.900423333
Decr1	16.49916667	10.29717667	8.532326667	4.798943333	3.939216667	6.352726667	9.929973333
Def6	15.9891	44.90896667	29.82033333	20.1478	29.73883333	33.2372	5.74384
Defb1	0.181193333	1.804343333	0.760686667	3.51707	0.188075	0.0	0.0
Degs1	280.248	66.04306667	54.445	70.1673	65.60316667	72.54796667	95.9813
Dek	57.12	212.222	242.2223333	205.2696667	139.983	144.0236667	220.4783333
Dennd1b	2.48321	4.196496667	6.393093333	5.667	5.57016	6.470733333	9.812863333
Dennd2a	12.2865	4.684416667	6.068206667	1.84198	4.416903333	7.07573	13.1288
Dennd2c	3.558256667	5.24587	7.244323333	6.22224	4.726496667	5.693766667	11.28834333
Dennd3	0.626904	1.140812	2.09039	3.000923333	3.797246667	3.705303333	2.222343333
Dennd4b	2.116016667	3.017573333	5.195836667	1.832243333	3.245036667	4.15816	5.23123
Dennd4c	9.25268	15.6203	17.3133	12.69986667	11.7258	12.9486	12.11417667
Dennd5a	59.81126667	50.65983333	35.2075	22.9384	32.32693333	33.60803333	19.62456667
Dennd5b	2.327713333	2.65406	2.45638	2.765956667	4.2198	3.25233	5.532696667
Denr	133.3876667	109.1456667	92.60966667	121.2923333	107.4016667	115.688	152.1036667
Depdc1a	10.10138667	23.37503333	22.26923333	18.70433333	14.04163333	11.6969	17.4609
Depdc1b	2.10506	7.42654	8.9219	9.459423333	10.36303333	9.366483333	9.22622
Depdc5	6.48508	9.436966667	11.39076667	10.34631667	11.33766667	12.33726667	23.4461
Depdc7	2.174563333	10.70763333	11.6961	7.213643333	3.587196667	3.932103333	6.037933333
Dera	21.16486667	20.75443333	16.7297	17.0432	16.9045	17.2559	26.6076
Derl2	50.60323333	20.77123333	15.99593333	20.84063333	23.3289	20.7476	27.23123333
Des	5.40597	0.459353	1.278324667	0.766192333	3.004396667	6.749826667	9.12562
Desi1	44.016	36.19766667	31.1606	35.47873333	32.34253333	29.568	22.57246667
Dexi	10.15601	8.21913	6.72356	6.35154	5.349563333	5.197286667	2.412846667
Dffb	3.480943333	5.47967	8.181893333	7.413813333	6.5515	7.024353333	6.151093333
Dgat1	21.61446667	9.943336667	10.35007	10.80924	12.0319	11.44593333	11.81166667
Dgat2	3.252003333	3.498623333	5.365983333	12.59923333	24.3213	16.8088	4.698303333
Dgcr2	34.19356667	38.8669	34.39623333	32.56996667	30.27566667	28.2758	24.83883333
Dgcr6	31.54483333	42.48923333	42.81026667	42.19483333	44.50533333	53.25766667	27.43513333
Dgka	6.341126667	10.69015667	19.50273333	12.4473	7.61018	12.37093333	8.943836667
Dgke	2.336386667	2.048776667	3.509633333	2.562713333	2.482793333	2.785406667	5.88202
Dgkk	0.201732	0.0079928	0.0	0.013741267	0.598796333	0.0466177	10.37346667
Dgkq	11.41574	8.244133333	12.8757	10.22956	8.730006667	8.714503333	4.036276667
Dgkz	44.6294	51.11616667	52.28263333	44.6852	35.6102	42.52036667	29.90466667
Dhdds	21.40716667	26.88643333	22.88306667	22.66056667	22.17573333	20.13793333	13.12856667
Dhdh	0.652740667	0.599072333	0.671918667	0.805413	2.13769	3.43516	8.902826667
Dhfr	4.094566667	12.67363333	10.6024	11.8411	10.5472	11.2378	15.70373333
Dhodh	11.18063667	24.42823333	27.85533333	30.9915	35.50656667	43.01733333	25.0354
Dhrs1	63.31946667	29.4207	31.20543333	27.15636667	26.86556667	31.49706667	16.8994
Dhrs11	10.81833333	27.73213333	35.9925	37.3587	51.83486667	42.23133333	5.136353333
Dhrs13	5.500233333	15.5497	15.0887	17.88873333	23.63183333	19.46713333	10.87038
Dhrs3	20.71936667	26.63053333	40.7211	37.91756667	20.70713333	23.96016667	1.959713333
Dhrs7	6.206906667	6.6154	6.029053333	3.776236667	3.62374	4.510726667	6.84744
Dhtkd1	5.33528	4.177363333	7.036583333	5.527523333	8.364606667	8.78959	19.2034
Dhx15	110.9803333	149.7543333	148.1053333	154.774	127.5726667	101.3946667	132.756
Dhx16	31.28096667	46.7848	53.47973333	63.88686667	51.0389	67.40693333	105.519
Dhx29	18.15416667	14.452	14.43543333	17.74783333	17.17393333	17.98093333	21.16626667
Dhx30	34.69106667	48.9454	48.40566667	45.31016667	54.2063	58.77663333	53.647
Dhx32	18.4251	25.82323333	26.9226	22.181	20.10823333	21.83303333	22.79313333
Dhx34	3.853776667	6.11541	5.459876667	6.696826667	9.0821	9.217596667	9.198373333
Dhx36	30.86783333	37.25283333	40.26573333	38.78683333	35.4643	34.24626667	44.57336667
Dhx38	20.59473333	31.88106667	27.10633333	30.59436667	27.5572	27.4775	26.3232
Dhx40	12.32193333	20.9393	24.591	23.57516667	21.8677	18.56566667	34.56183333
Dhx8	19.0713	19.95333333	19.97416667	22.8167	28.55416667	30.27553333	44.38813333
Dhx9	73.3651	137.3003333	137.3613333	163.266	122.3963333	79.46993333	154.2716667
Diap1	18.65653333	32.07603333	34.43783333	48.89883333	50.28693333	42.89756667	40.87023333
Diap2	5.118786667	5.641223333	4.663006667	3.228403333	2.87772	3.724016667	6.561253333
Diap3	16.17393333	25.10246667	22.21313333	19.64856667	20.38386667	27.69233333	15.3681
Dicer1	9.96596	14.03006667	17.22203333	16.22116667	17.63203333	17.517	24.5582
Dido1	11.49933333	19.4998	28.0489	25.43616667	17.1758	15.9101	26.47546667
Diexf	4.395353333	8.501816667	8.805126667	9.116396667	9.670906667	9.17862	12.66613333
Dimt1	9.43527	11.50843333	12.66686667	14.9303	14.16316667	14.07066667	15.33513333
Dip2a	23.98846667	8.747853333	8.560683333	5.45362	5.389903333	5.903846667	5.041546667
Dip2b	6.49631	9.408116667	10.69527667	14.8191	22.05063333	22.37173333	8.957143333
Dirc2	21.75173333	15.64533333	14.60303333	18.8646	17.04613333	15.17496667	10.15144
Dis3	20.5876	37.878	38.46556667	39.53253333	27.7629	29.48916667	44.51183333
Dis3l2	3.69379	19.83236667	21.80443333	19.5522	26.88246667	19.9696	13.25016667
Dixdc1	6.557246667	9.585956667	4.56166	1.558106333	3.654626667	3.745933333	4.21225
Dkc1	53.29493333	181.2293333	201.8216667	237.1126667	202.6666667	163.8676667	177.793
Dkk2	13.8686	0.0	0.0	0.017312467	0.617597	0.543664333	2.52317
Dkk3	54.67096667	0.491209333	0.491878	0.939895667	3.075806667	3.299596667	4.79571
Dkkl1	0.039501667	0.078772667	0.210956	3.892543333	8.433196667	7.154676667	1.26584
Dlat	64.8969	76.89656667	82.7869	71.96806667	85.35653333	84.28066667	53.68153333
Dlc1	45.1445	17.0785	11.70226667	7.795103333	3.654526667	5.952863333	21.72653333
Dld	75.2619	86.3053	75.4358	84.3029	77.02406667	74.48923333	65.53903333
Dlg1	66.71716667	29.95386667	41.4426	49.00906667	53.58473333	52.35246667	68.64853333
Dlg3	19.7014	6.478633333	13.5416	9.94493	10.83466667	10.84213333	14.75453333
Dlg4	48.39363333	12.04562	9.269706667	4.077096667	7.78151	10.70616667	17.84523333
Dlg5	42.7408	31.74973333	43.58646667	54.66253333	53.8722	50.04933333	19.7428
Dlgap1	0.466799	0.0880468	0.468442	4.152953333	9.53367	7.77027	0.700331333
Dlgap3	0.172159967	0.163470667	0.221983667	0.612538667	1.093690667	2.01048	4.6108
Dlgap5	25.93413333	61.1923	55.51903333	46.1453	53.85533333	75.17686667	77.1481
Dlk1	53.87406667	3.580603333	8.361793333	75.65176667	183.2083333	146.4316667	7.292876667
Dlk2	4.56584	34.39013333	6.16762	2.988093333	0.344706	0.259895667	0.202628267
Dll3	0.0	0.1044335	0.535800667	0.364444667	2.01036	1.437866667	7.349703333
Dlst	97.1781	86.02583333	77.81173333	77.91756667	84.214	79.99436667	59.47596667
Dmc1	0.016192333	0.055139233	0.089461733	0.060932333	0.501086333	1.699483333	12.5286
Dmd	7.849516667	38.7577	22.55466667	23.93766667	18.0076	14.7894	16.31726667
Dmkn	0.0154166	3.658903333	12.0819	16.14396667	3.939803333	4.0178	1.61885
Dmpk	55.4661	5.364086667	7.205456667	7.75539	4.53742	4.41276	7.229596667
Dmrtc2	0.0	23.50293333	31.95143333	39.64106667	29.89023333	13.57886667	1.121062667
Dmxl2	1.781346667	10.54244667	13.12496667	11.87693333	12.23583333	8.743166667	7.2158
Dna2	2.467163333	10.20341	11.49863333	13.78793333	15.88293333	14.95363333	20.2524
Dnahc8	0.031198667	0.00560937	0.038893	0.01467208	0.0665504	0.215414	3.752103333
Dnaja1	54.56113333	51.13336667	38.56356667	49.9016	45.12016667	38.13083333	74.65793333
Dnaja3	28.35456667	33.9582	32.2691	37.669	40.11723333	44.06286667	34.54616667
Dnaja4	10.41283333	3.202163333	2.494606667	1.61568	2.26697	3.001736667	1.481806
Dnajb12	30.09306667	23.3092	22.25166667	24.86253333	19.59026667	17.39406667	17.115
Dnajb14	6.488876667	4.81894	6.004376667	6.64258	9.816793333	9.811183333	5.399526667
Dnajb2	13.0315	4.84231	4.01177	4.279793333	4.530986667	6.63356	4.806003333
Dnajb4	77.14766667	6.07399	6.79876	6.818596667	5.421803333	3.717926667	3.898606667
Dnajb5	19.48886667	9.966643333	11.6683	7.18309	8.418623333	12.84126667	7.40294
Dnajb9	23.01193333	4.633346667	4.403193333	4.96302	4.088426667	4.094266667	8.426566667
Dnajc1	41.8509	12.61803333	14.48466667	11.31692667	10.72546667	11.11306333	10.12832333
Dnajc10	107.4416667	32.4124	35.54553333	34.8929	29.53966667	29.03436667	41.43643333
Dnajc11	50.2624	82.49956667	86.67316667	103.3537333	96.63553333	89.48606667	103.5396
Dnajc12	8.657693333	2.778723333	2.346856667	1.240958333	2.608573333	2.159723333	5.319793333
Dnajc14	26.88256667	15.75663333	14.848	13.40623333	12.4876	11.92733333	12.38343333
Dnajc15	33.9228	38.64363333	35.1975	40.2975	45.80873333	53.08293333	64.43753333
Dnajc18	10.08263	7.703593333	7.765686667	5.63165	4.690466667	4.894086667	4.137503333
Dnajc19	30.4673	42.1294	35.75206667	36.5559	39.21063333	46.83463333	65.59416667
Dnajc24	13.48613333	15.01586667	13.8854	11.53504	15.3995	19.443	19.6892
Dnajc27	3.081133333	5.312303333	6.61941	7.088526667	5.546773333	4.387093333	5.25199
Dnajc4	10.34653333	5.151736667	5.54168	4.68688	6.74045	8.977713333	6.507546667
Dnajc6	0.122192767	0.016541767	0.036164333	0.192344467	0.326148	0.669354667	4.031286667
Dnajc7	171.665	250.5033333	248.817	303.385	321.1893333	311.5036667	401.1233333
Dnajc8	136.85	173.4046667	171.4923333	172.65	159.794	174.7313333	171.9373333
Dnajc9	38.03763333	78.7296	68.19116667	66.46873333	52.50333333	53.27433333	37.4734
Dnalc1	7.47518	2.618963333	2.553426667	2.43296	2.744896667	3.187056667	4.44449
Dnase1	1.68594	4.89416	4.786996667	5.35478	4.4857	1.971933333	4.657953333
Dnase1l1	9.054443333	2.729853333	2.12632	2.633136667	2.330443333	1.82763	2.77358
Dnd1	0.702875667	0.377811	0.550988333	0.624025667	1.47116	2.164156667	12.0102
Dner	3.44093	0.410925333	0.591632667	0.311086	0.166525333	0.175566667	1.44021
Dnlz	14.27913333	9.403423333	6.739666667	8.14447	7.003573333	5.92713	3.73075
Dnm1	12.4419	0.405654333	0.725179333	0.380828333	1.245274333	1.832296667	4.557746667
Dnm1l	43.87963333	45.23486667	53.3184	45.2435	48.4808	50.7065	52.11443333
Dnm2	71.8684	30.0793	28.85353333	28.95076667	32.6162	32.51923333	33.49003333
Dnm3	3.73544	1.086035	0.433458333	0.834527667	0.160612667	0.098282933	0.218186667
Dnm3os	11.30445	1.090258	0.753847667	0.221607667	0.224695667	0.159547	0.264965333
Dnmt3l	0.185053667	0.0	0.0623491	0.160525667	2.155233333	28.18143333	157.5793333
Dnttip1	27.62386667	32.54186667	26.60026667	28.59083333	26.98093333	25.61573333	23.22333333
Dnttip2	46.27966667	54.99306667	57.4659	73.84733333	58.21023333	61.3951	68.5555
Dock1	18.47393333	19.21323333	19.02376667	16.56926667	16.3418	14.15103333	11.40093333
Dock11	9.861316667	45.40156667	40.28086667	32.72953333	21.2396	19.25013333	12.77206667
Dock3	0.26466	0.942945333	3.569496667	8.21738	10.91969333	8.429853333	2.855843333
Dock5	17.1562	17.88066667	18.462	16.20603333	19.41516667	19.4604	6.110206667
Dock7	47.62996667	56.51443333	48.9194	41.0898	35.05273333	30.20876667	16.92216667
Dock9	4.312323333	34.44373333	38.17573333	42.3035	53.19086667	31.7803	5.082656667
Dohh	58.0595	50.99856667	45.94593333	52.02563333	50.2504	54.40976667	50.164
Dok1	83.71793333	43.11623333	20.8348	13.17103333	8.27647	12.06446667	3.831196667
Dok4	10.04336	2.180063333	1.42996	2.06125	0.971958	0.913401667	1.146543333
Dolpp1	13.988	17.34356667	18.26386667	18.33796667	22.10046667	25.15546667	16.11836667
Donson	7.083736667	10.09921667	8.685086667	10.6764	9.350753333	7.031756667	16.6514
Dopey2	3.923596667	5.579056667	6.303653333	4.048883333	4.33127	4.67968	2.620743333
Dot1l	11.92943333	19.12016667	20.69076667	21.01266667	19.9924	19.43886667	23.45986667
Dpcd	15.64676667	10.72628333	9.449706667	11.0509	13.29276667	13.3443	15.50713333
Dpep1	4.66443	0.0	0.014390467	0.0	0.025308567	0.0493078	0.177845333
Dpf1	6.81421	15.8551	14.26653333	22.10333333	30.7857	21.77586667	11.22898333
Dpf2	72.63786667	87.80673333	73.80533333	73.0353	81.02166667	91.58813333	120.719
Dpf3	0.067446733	2.148353333	4.29391	5.13382	2.607326667	1.49145	1.130040333
Dph2	8.723816667	13.98366667	14.69513333	14.28593333	18.3398	12.6921	10.29611667
Dph3	90.22983333	82.9282	66.5956	93.8763	86.32773333	98.93536667	82.75113333
Dph5	11.5376	17.0735	15.81066667	17.7835	20.21603333	23.19593333	17.86453333
Dpp3	55.93353333	50.2449	40.0757	48.0905	62.14973333	56.0842	67.34083333
Dpp4	0.156769	0.764584	0.674429667	0.263610433	0.0603821	1.011581667	3.699763333
Dpp7	52.5759	12.2365	13.82566667	21.89676667	18.01486667	17.64186667	20.69916667
Dppa2	0.031360933	0.031259267	0.032598433	0.105171167	0.540277667	3.38032	17.08666667
Dppa4	0.048541667	0.0	0.0	0.095944733	1.49023	12.4749	35.5858
Dppa5a	0.067278667	0.0	0.434620667	1.950236667	44.00966667	555.2286667	1276.4
Dpy19l1	31.9017	37.4967	48.80296667	61.92513333	47.49483333	42.5882	21.8914
