Dnm3os,Dnm3os
Myl9,Myl9
Pla2g16,Pla2g16
Gtpbp1,Gtpbp1
Atp8b2,Atp8b2
Orc5,Orc5
Nfic,Nfic
Dkc1,Dkc1
Ckmt1,Ckmt1
Cebpb,Cebpb
Mfn2,Mfn2
Miip,Miip
Prkab2,Prkab2
Tom1l1,Tom1l1
Bzw2,Bzw2
Pef1,Pef1
Tinagl1,Tinagl1
Nanog,Nanog
Tspan3,Tspan3
Ano10,Ano10
Tmem30a,Tmem30a
5730469M10Rik,5730469M10Rik
Ldb3,Ldb3
Qser1,Qser1
Arap1,Arap1
Klf12,Klf12
Rpusd2,Rpusd2
Casc5,Casc5
Rad51,Rad51
Rab11fip1,Rab11fip1
Hlcs,Hlcs
Adrb3,Adrb3
Sdpr,Sdpr
H6pd,H6pd
Ugp2,Ugp2
Slmo1,Slmo1
Fdps,Fdps
Nfil3,Nfil3
Ptpre,Ptpre
Pbx1,Pbx1
Nid2,Nid2
Lpp,Lpp
Olfml2b,Olfml2b
Nucb2,Nucb2
Pde2a,Pde2a
1500003O03Rik,1500003O03Rik
Sox4,Sox4
Zfp960,Zfp960
Bbx,Bbx
Erp29,Erp29
Evi5l,Evi5l
Pbxip1,Pbxip1
Nup85,Nup85
Nt5c,Nt5c
Rrbp1,Rrbp1
Htr1b,Htr1b
Gm14005,Gm14005
Snap23,Snap23
Aldh3b1,Aldh3b1
Asah2,Asah2
Rin1,Rin1
Fam129a,Fam129a
Dnajb11,Dnajb11
Exoc8,Exoc8
Sin3a,Sin3a
Prkar2b,Prkar2b
Elk3,Elk3
Ccdc8,Ccdc8
Pde9a,Pde9a
Gda,Gda
Nfatc2,Nfatc2
Nusap1,Nusap1
Fam185a,Fam185a
Zfp141,Zfp141
Slc35b3,Slc35b3
Ap1s3,Ap1s3
Irak2,Irak2
Fam3a,Fam3a
Lmod1,Lmod1
Fam100a,Fam100a
St5,St5
Tmem9b,Tmem9b
Meaf6,Meaf6
Cwf19l2,Cwf19l2
G3bp2,G3bp2
Map3k2,Map3k2
Cenpw,Cenpw
Rcor2,Rcor2
Adamtsl5,Adamtsl5
Pycr2,Pycr2
Vps37b,Vps37b
Clu,Clu
Esco2,Esco2
Pbk,Pbk
Baz2a,Baz2a
Ube2h,Ube2h
Runx2,Runx2
Cenpk,Cenpk
Ankrd34a,Ankrd34a
Sephs2,Sephs2
Lamb2,Lamb2
Fbxo21,Fbxo21
Styk1,Styk1
Rangrf,Rangrf
Timp3,Timp3
D930015E06Rik,D930015E06Rik
Recql4,Recql4
Sept5,Sept5
Arid5a,Arid5a
S100a11,S100a11
Dip2b,Dip2b
Lima1,Lima1
Tceal1,Tceal1
Acer2,Acer2
Glt25d1,Glt25d1
Zfp661,Zfp661
Zwilch,Zwilch
C230081A13Rik,C230081A13Rik
Hoxd13,Hoxd13
Col16a1,Col16a1
Limd2,Limd2
Stc1,Stc1
Hdac4,Hdac4
Serpinb8,Serpinb8
Fbln2,Fbln2
Sgsh,Sgsh
AC110234.1,AC110234.1
Bnip2,Bnip2
B3galtl,B3galtl
Hmga2,Hmga2
Pxdc1,Pxdc1
Osbpl5,Osbpl5
Cyp4v3,Cyp4v3
Wnt4,Wnt4
Serping1,Serping1
Anp32e,Anp32e
Plekho1,Plekho1
Aga,Aga
Vegfc,Vegfc
Dlc1,Dlc1
