GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11
Rapsn,-0.5590883,-0.020944022,-0.5590883,-0.020944022,-0.5590883,-0.020944022,0.17121238,-0.7427841,0.13829634,0.3757776,0.06455026,-1.1631293
Rarres2,-0.30351388,0.095641084,-0.9628605,-0.17391388,-0.77675146,0.12124901,-0.03604479,0.59195745,0.24043834,0.7819844,-0.7974886,0.44657552
Rars,-0.34455904,-0.4503293,-0.36518675,0.004853323,-0.42717078,0.41726905,-0.26638386,0.043430075,-0.24245143,0.007892415,-0.26398367,0.03869448
Rars2,-0.36066398,-0.13540938,-0.51792294,-0.17411509,-1.8118601,-0.28129327,0.017910833,0.7109607,0.19547305,0.23156297,-0.40178823,-1.0136623
Rasa1,-0.15509197,-0.11456543,-0.005186083,0.19324808,0.049101107,0.14603679,-0.23765016,-0.113524705,0.03736709,0.07188581,0.044698328,0.103906535
Rasa3,-0.09029283,-0.38315916,-0.06393184,-0.3754868,-0.13291372,-0.30806726,-0.18547408,0.12757286,-0.22814082,0.13935502,0.053098023,-0.13261575
Rasal3,-0.5622626,-0.95579755,-0.53270406,-0.9855299,-0.7065766,-0.7952474,-0.20306638,-0.5458331,0.32068872,0.5512041,0.8970342,1.1459358
Rasd1,-0.2692728,-0.2552992,0.09601375,-0.17573923,0.0071319174,-0.39468998,-0.27677083,0.19863085,0.08716657,0.22927761,0.3949479,-0.21569802
Rasgrp3,0.041281834,0.02585201,-0.047044814,-0.0051297434,0.22195804,-0.23285381,-0.1309833,-0.6941173,0.2472044,0.20598798,0.23228356,0.32828444
Rasip1,-0.034732327,-0.96266377,-0.70168895,-1.0240315,0.59217834,-1.6841373,0.053789034,0.22181687,-0.8544139,0.73188555,-0.9989479,0.16504395
Rasl10b,0.23894057,0.17724521,-0.32467914,-0.08364238,-0.30329883,-0.6510523,-0.06784897,-0.17403923,-0.22952877,0.3397761,0.5596301,0.46094793
Rasl11a,0.3872315,-0.34632665,0.5404729,0.12582457,0.25896156,-0.68220115,0.37467748,-0.3360576,-0.084393434,-0.662944,-0.08979953,-0.86006296
Rasl11b,-0.0024862532,-0.6709137,0.25658238,-0.8576106,-0.036042817,-0.7415279,-0.777475,-0.5763304,-0.11617934,-0.24764691,0.29430464,0.41482884
Rassf2,-0.0151803475,-0.3281436,-0.10494108,-0.29967642,-0.21905273,-0.5564232,-0.13898781,-0.3443445,0.08370638,-0.24151494,0.100379124,0.33552915
Rassf3,0.007788863,0.7804701,0.117909625,0.7189069,-0.7242392,0.2881083,-0.27560073,0.0008518547,-0.23575461,-0.67070764,0.26222053,-0.21042569
Rassf4,-0.40392065,-0.7577358,-0.2149446,-0.7807447,-0.7987341,-0.574514,-0.13219827,-0.117129445,0.019095516,0.11380389,-0.29716057,-0.04590497
Rassf5,-0.44018024,-0.6404041,-0.46371576,-0.7504902,-0.76765186,-0.53546315,0.033261485,-0.24654941,0.39318624,0.6412593,0.23827401,0.7742515
Rassf8,0.08622397,0.30550689,0.15932325,0.22522934,0.1553511,0.25736654,0.53075093,-0.17002542,0.43115294,0.04055813,0.30429274,0.31628597
Rbbp4,-0.15236127,0.46159178,-0.10645432,0.4463756,0.18789706,0.429186,-0.06619916,0.33673567,-0.22798389,0.1286329,0.07124524,0.56977385
Rbbp7,0.34112817,0.7465585,0.20228511,0.62864655,0.231508,0.9428243,0.61085343,-0.22692855,1.5539905,-0.88296497,-0.6501342,0.22707395
Rbfox1,-0.47401705,-0.06508086,-0.24555582,-0.031908825,-0.47401705,-0.06508086,0.45589763,-0.73501796,-0.5789578,0.3649966,0.40461278,-1.1882991
Rbl1,-0.821341,-0.34686738,-0.31798694,0.6688506,-0.34302825,0.3404526,0.15451182,0.56439203,0.442852,0.6978046,0.25311098,0.7369599
Rbm10,-0.5633352,0.2125685,-0.41535932,0.37936217,-0.108528085,0.12835145,-0.3407755,0.10368319,-0.00060431845,-0.25435996,-0.33806583,0.60504746
Rbm14,0.01067744,0.7742031,-0.34498662,0.44982612,-0.18633598,0.2979478,-0.470822,0.35419047,0.49894756,-0.6572823,-0.5663312,0.10479355
Rbm15b,-0.3026685,0.064832784,-0.17890128,0.20050567,-0.19712114,0.0883591,-0.16660376,-0.37641758,0.16179432,0.78450096,0.15258354,-0.011107333
Rbm17,-1.0079489,0.27759564,-0.7922123,0.08553489,-0.57624364,0.2061081,0.16744171,-0.106077924,0.771196,-0.8367878,-0.9114189,-0.33222687
Rbm20,0.02810371,0.45049113,-0.71549976,-0.42932063,-0.2666225,0.19271047,0.66402555,-0.7507509,-1.1912497,0.6846906,-0.4582493,-1.8001168
Rbm22,0.19970888,0.5520756,-0.2659424,0.32397294,0.2684586,0.546155,0.52957857,0.1773954,0.76252824,0.27755764,-0.12794547,0.5678864
Rbm24,0.068767846,0.32314384,-0.9034753,-0.21800394,-0.30152726,0.18858247,0.6120224,-0.56997645,-1.0960029,0.41699123,-0.23623604,-1.6814549
Rbm25,-0.00091953017,0.38330132,0.22440049,0.5117423,0.5155047,0.46213382,-0.012162138,0.65120095,0.26742184,-0.008204192,0.76946175,0.56160194
Rbm3,0.1074497,0.059736233,0.039192013,0.5056331,0.23708118,0.2741084,0.018644437,0.46486527,0.3598784,0.12770772,-0.012034224,0.63245964
Rbm34,0.13084556,0.89611363,-0.047557138,0.34172636,0.12817207,0.700407,0.35471028,0.21453813,0.25827885,0.16893825,0.66371036,-0.12543215
Rbm38,0.20812242,0.3895979,0.24920605,0.2547048,0.7256078,0.41020912,0.60352874,0.70965433,0.279351,0.12060669,0.3313795,0.017655127
Rbm39,0.18386948,-0.64949137,0.34037372,0.81784916,0.13983163,0.27533734,0.23037109,0.6936306,0.1839257,0.8313327,0.63032615,-0.050092116
Rbm43,-0.08829567,-0.43632698,0.05128301,0.07438985,0.25110036,-0.1607073,-0.14401734,0.28432143,0.51580334,0.041665062,0.05137618,-0.27512735
Rbm47,0.13968316,-0.2743504,0.77498823,0.036551595,-0.4195345,-0.34975624,0.8042384,-0.35910404,0.023162687,0.2244651,0.44953114,0.82398957
Rbm7,-0.22133628,-0.030589193,-0.13761665,0.46697372,0.6391631,-0.27981728,0.06716394,0.4523694,0.35295993,0.2095907,0.619815,0.19660881
Rbm8a,0.05887951,1.278707,0.0585908,1.1618491,0.30682868,0.77052236,0.09427233,-0.0853935,-0.18037051,-0.5625216,0.29413086,0.36981457
Rbms1,-0.17037106,-0.69912153,-0.14501712,-0.48086184,-0.07155208,-0.06774585,-0.13378577,-0.40622967,0.034514792,-0.010179043,0.21446006,0.64746714
Rbms2,-0.36498713,-0.9790405,-0.4681849,-0.66960883,-0.51340187,-0.91401935,-0.077726744,0.37832338,-0.44385037,-1.1623152,0.05632209,-0.079477936
Rbmx2,-0.18361981,0.9328804,-0.34803897,1.1085756,-0.094665,0.7578124,-0.4186133,0.2740183,-0.046612717,-0.7211192,-0.2615311,0.43453038
Rbp1,0.5716753,-0.39539665,0.6119554,-0.41401136,0.46035546,-0.49281812,0.37258235,-0.65662825,0.11044925,-0.11348845,0.76297057,0.04803048
Rbp7,-0.097174324,-0.061578013,-1.2583292,0.17122611,-0.15902463,-0.06080226,0.053815074,-0.48715186,-1.1540712,0.25281987,-0.47471493,0.5587223
Rbpms,0.25834286,0.0069800466,-0.440498,-0.05220537,0.55642456,-0.281524,0.40517163,-0.6645365,-0.37804678,-0.20663346,-0.6281738,-0.3032372
Rbx1,0.38325453,0.038086407,0.12768838,0.13171646,0.09826943,0.045129456,-0.2093601,0.18525594,0.27751154,0.027565598,-0.47478744,-0.68393314
Rcan2,-0.1334027,-0.24081685,0.15250358,0.35929865,-0.48339993,-0.15416385,-0.11944487,-0.30398124,-0.94987863,0.20689112,-0.54429525,-0.83755445
Rcan3,0.75964135,0.66605335,0.702793,0.61170715,0.7884311,0.7578706,0.02596595,0.12739034,0.46206662,0.6068841,0.66203016,0.4246282
Rcc1,-0.39030424,0.6045461,-0.66805315,1.1036124,-0.50374436,0.9773604,-1.0221949,0.77367574,-0.8878646,0.060121223,-0.2558423,0.5564271
Rcc2,-0.5935043,1.0713844,-0.3162294,1.5462221,-0.20790964,1.0355499,-0.78029,0.4709773,-0.42345873,-0.55381894,-0.6176222,0.48819363
Rcl1,0.54539186,-0.59657997,0.5003559,0.5676436,-0.8833285,-0.22689943,-0.31472793,-0.4086064,0.7281913,-0.27214056,-0.21927476,-0.52770805
Rcn1,-0.050634556,-0.051766843,-0.00033497252,-0.054139152,-0.42639488,-0.058412775,-0.47461262,-0.4035691,-0.31347865,-0.48837984,0.2405165,0.2587443
Rcn3,-0.33983663,-1.0316316,-0.21243504,-0.83659786,-0.36009735,-0.95147586,-0.12524143,-0.056925103,-0.46091497,-0.7363457,0.59488565,-0.11307138
Rcsd1,-0.14245662,-0.2176152,-0.0042027626,-0.32197177,0.06238772,-0.2535177,0.20587884,-0.30137068,0.0009228494,-0.06909997,-0.23149782,0.4577785
Rdx,0.44504556,0.5421315,0.5759616,0.27316087,0.6503783,0.27843726,0.2644996,-0.22905938,0.5079538,0.115323976,0.4800939,0.17965488
Reep1,0.12742685,0.2333373,-0.30055454,0.12246193,-0.20095825,0.16339439,0.09249095,-0.07280831,-0.27793318,0.35159636,-0.1548135,0.7363896
Reep4,0.015738523,0.07144258,0.25832036,-0.15417914,0.06392015,0.083545305,0.26537544,0.030815527,0.15318356,0.22086762,-0.05699627,0.14688033
Relt,0.24696545,-0.3041594,0.17633033,-0.18671744,-0.0301732,-0.011205547,-0.060527973,0.030431293,0.3886457,0.37611097,0.23071054,-0.11878225
Retnla,0.16806638,0.08785519,-0.42612338,0.27046192,-0.38267088,-0.12669356,0.17289656,0.47568768,-0.7421747,0.09401481,-0.5499604,-0.28262573
Retsat,0.16378918,-0.18316258,0.13979189,0.28941846,0.38395044,0.6506638,-0.7511256,-0.16713856,0.7263771,-0.3554582,-1.0098205,-0.19722761
Rexo1,0.36930445,-0.9844768,0.64845395,-0.25593054,0.0075580683,-0.97075987,-0.3573776,-0.66362405,0.9450882,-0.33282775,0.59007204,-0.1714663
Rexo2,-0.28262782,0.27875254,-0.28262782,0.27875254,-0.28262782,0.27875254,0.60216475,-0.60949117,-0.74928004,0.1963169,-0.361094,-1.1032314
Rexo4,0.54999745,-0.23436107,0.54999745,-0.23436107,0.54999745,-0.23436107,0.54999745,-0.23436107,0.1319723,-0.11367114,-0.7150778,0.5227445
Rfc2,0.08199399,0.9847577,-0.42833802,0.30829346,-0.3240602,0.6452336,-0.6314436,-0.48194063,0.0054895636,0.006543264,-0.25323266,0.010175098
Rfc3,-0.27199844,0.85636747,-0.16322632,1.0318029,0.20619364,0.9783827,-0.15433061,0.87554884,-0.5577555,-0.38004696,-0.3582094,0.87781787
Rfc4,-0.24303347,1.1132265,-0.49919593,1.1321497,-0.21319333,0.90021557,-0.62960744,0.17930292,-0.4989987,-0.17327942,-0.10880885,0.8036406
Rfc5,-0.6280026,1.0821413,-1.0664282,1.339803,-0.82315975,1.0452479,-1.2184728,0.7302583,-0.64719117,-0.29391122,-0.39380354,0.71982825
Rfk,-0.09072025,0.37429368,-0.1014161,-0.102981344,-0.9289977,0.34158266,-0.470761,-0.36745346,-0.0020533036,0.2651223,-0.018719459,-0.048071533
Rfng,0.30091307,-0.02222991,0.30091307,-0.02222991,0.14163333,-0.0007939711,0.14163333,-0.0007939711,0.44628087,-0.0032687634,-0.21273522,0.11530927
Rftn1,-0.28891724,-0.56807756,-0.5408076,-0.6657236,-0.5510356,-0.707446,-0.13591528,-0.5483822,0.0059977826,0.0042408705,-0.018532569,0.29954094
Rfwd3,-0.20997196,0.41502672,-0.28370136,0.7999952,-0.7114886,0.17474067,-0.767353,-0.20386167,-0.10908725,-0.26725924,-0.21004252,0.036148764
Rgma,-0.0681575,-0.22158532,0.02411407,0.058872394,-0.15974048,0.39628726,0.44445524,0.13199651,0.17447098,0.41784155,0.08458272,0.402942
Rgs10,-0.31842798,0.13067153,-0.31842798,0.13067153,-0.111426525,-0.11696935,-0.057991162,-0.09415308,-0.22152832,-0.1759883,-0.256296,0.15921897
Rgs14,-0.31861246,-0.2687165,-0.42542353,-0.40909398,-0.48761952,-0.25346887,-0.2766685,-0.3847689,0.05557265,-0.016478151,0.4796876,0.85596704
Rgs16,-0.33364195,-0.23359348,-0.33364195,-0.23359348,-0.53252786,-0.16906498,-0.49270898,-0.84144616,-0.124878444,-0.36043942,0.060153104,0.2351904
Rgs18,-0.54852813,-0.75006926,-0.1984983,-0.56222725,-0.29084653,-0.6127716,0.0052108523,-0.3805408,-0.057180926,0.1947073,-0.3273685,-0.22164036
Rgs19,0.5457264,0.264999,0.4367137,0.1887629,0.4199161,0.5179305,-1.8390505,-0.41272897,0.6042201,0.84369713,-0.33283147,-0.15177764
Rgs5,0.07212502,0.1286605,-0.5791496,-0.3991927,0.8188048,-0.80075705,-0.37098688,0.525633,-0.7035801,0.50278634,-0.68957657,-0.22216947
Rhbdf1,-0.41181695,-0.56823385,-0.30535597,-0.6068237,-0.124903746,-0.4615227,0.11844208,-0.4764117,-0.18183208,-0.3713631,0.4390199,0.427307
Rhbdf2,0.07958218,0.17268087,-0.27581352,0.34931856,-0.011558736,-0.02199763,0.014471879,-0.08514336,0.6819169,0.45485812,0.40388426,0.6011946
Rheb,0.32680425,-0.22823368,0.6828153,0.598006,0.5912709,0.36727935,0.20086616,-0.21862866,1.2272512,-0.755586,-0.6735364,-0.00667423
Rhob,-0.3964852,-0.15491457,-0.020497466,0.038864553,-0.4299059,0.017676279,-0.31651002,-0.44112998,0.13955396,-0.11693618,-0.46882844,-0.18181013
Rhobtb1,0.077096425,0.13562916,-0.07844933,0.22451757,-0.0888539,0.39106828,-0.44220355,-0.46182805,-0.26610228,-0.4068148,-0.22571886,-0.23437156
Rhoc,-0.4938571,-0.0685624,-0.2762292,0.1375699,0.53193265,0.33062863,-0.684795,-0.31120676,0.21091056,0.8602959,0.007940283,-0.24312909
Rhod,-0.08829567,-0.43632698,0.25110036,-0.1607073,0.25110036,-0.1607073,-0.143125,0.5589431,0.26900637,-0.5831245,0.49673465,-0.20692934
Rhog,-0.10902045,-0.16263683,-0.2500347,-0.67510796,-0.7676056,-0.21627633,-0.1728939,-0.14375593,0.5282795,0.999834,0.90705276,0.8896109
Rhoj,-0.2689861,-0.93070877,-0.609025,-0.5451218,-0.0050608832,-1.201047,0.111143924,0.01890267,-0.40429285,-0.029742464,-0.22522062,0.14491747
Rhot2,-0.2060945,0.15929069,-0.20021996,0.12195572,-0.12461179,0.33809143,0.4436043,-0.2332613,-0.0841855,0.07299727,-0.07992873,-0.90639806
Rhou,-0.41367427,-0.6265466,-0.36532506,-0.5095022,-0.11502897,-0.410712,-0.1040067,-0.30963212,-0.08602799,-0.13418713,0.18265805,0.25115538
Rhox5,0.35004854,-0.4697429,0.32340857,0.036745086,0.35314882,-0.42955267,0.4226192,0.012968838,-0.11974437,0.79409295,0.07016713,0.8427762
Rian,0.092658386,0.46791285,-0.03213588,0.23518969,0.47023487,0.48922366,-0.2950689,-0.5645499,0.6828026,0.42389637,0.4705516,0.30705523
Rilp,0.32076472,0.04738395,-0.02973161,0.03611903,-0.23878801,0.21915202,-0.9613051,-0.35310358,0.45919603,0.65386164,-0.75601697,-0.08111782
Rilpl1,-0.17978495,0.26450914,-0.17978495,0.26450914,-0.10536822,0.26978552,0.25364968,-0.44286406,0.31238222,0.14612608,0.3251956,-0.7508312
Rin1,-0.38485208,-0.17700997,0.48450845,-0.4215517,0.455186,-0.41349494,0.13340801,-0.69266033,-0.061061293,-0.49153954,-0.11000409,0.17454663
Rin3,-0.50229776,-0.24063678,-0.50000274,-0.50480366,-1.0045968,-0.53390193,0.010098049,0.3580547,-0.114547454,0.49270588,-0.25597405,0.312483
Ring1,0.15803124,0.07916127,0.1644788,0.18437754,0.13505985,0.09779054,-0.012378791,0.20110281,0.14876615,-0.12174143,0.05274617,-0.70143926
Rinl,-0.36328697,-0.813578,-0.21096967,-0.40772122,-0.262345,-0.22200124,-0.00871698,-0.42140943,0.2511822,0.5100984,0.5464243,0.7176501
Ripk1,-0.23813516,-0.23468019,-0.28926557,-0.527466,-0.7876141,-0.2165413,0.10097474,-0.49049056,0.2600352,0.60826015,0.77345806,0.6600888
Ripk3,-0.5263663,-0.18765274,0.29307762,-0.027918145,0.0073986696,-0.055790998,-0.06074389,-0.25508565,0.7755674,0.31384987,0.6022811,0.32801658
Rlim,-0.647265,0.24167939,-0.45892814,0.49071074,0.047498405,0.3852921,-0.064292766,0.2795158,0.11574995,-0.6657959,0.07685614,0.48030937
Rnase4,0.4168869,0.57264835,0.5485643,0.34510016,-0.08594773,0.6276304,0.65453297,0.1585409,0.13333829,-0.4136607,-1.1459813,0.42319757
Rnase6,-0.55060154,-0.7954187,-0.4772034,-0.91586626,-0.9576804,-0.73108494,-0.22421971,-0.4498574,0.23263724,0.4342909,0.30031243,0.5944006
Rnaseh1,0.10369823,0.17317772,0.68715936,0.523699,-0.0019665193,-0.008657776,-0.3184261,-0.5541268,0.5942823,-0.21297015,-0.6251327,-0.24881388
Rnaseh2a,0.3282494,0.35286027,0.20632966,0.23852733,0.3530922,0.36921877,0.006683534,-0.22084744,-0.3738444,-0.6524607,-0.50447196,0.28493983
Rnaseh2b,-0.16723582,0.8917843,-0.22355042,0.64192706,-0.4773242,0.5678345,-0.22007565,-0.011777483,0.46652016,-0.5597212,-0.5042174,0.11735858
Rnaseh2c,0.38635713,0.14508796,0.38635713,0.14508796,-0.57653,-1.1812582,-0.6729067,-1.047714,-0.57653,-1.1812582,0.49573496,0.21361758
Rnasel,-0.6729091,-0.09121312,-0.3971687,-0.068318754,-0.17895868,0.17557974,-0.20856601,-0.6807999,0.06362155,0.24792497,0.49191388,-0.21118133
Rnd1,-0.63827115,0.052473754,-0.63827115,0.052473754,-1.1730984,-0.3279432,0.24048173,-0.0403679,0.35227144,-0.41282982,-0.9018072,-0.69703007
Rnd2,-0.29378033,-0.21287589,-0.29679185,-0.44169796,-0.39797118,-0.3183332,-0.23764566,-0.18259071,0.009208893,0.0986397,0.44656044,0.4480452
Rnd3,0.07620698,-0.8964691,0.38929376,-0.16448908,0.50697386,0.00015306845,-0.088705234,-0.45919997,-0.16188122,0.37817353,0.75370675,-0.3538519
Rnf113a2,0.31107682,0.4116575,0.23452054,0.41290152,0.31280336,0.09833652,0.1671744,0.24267434,-0.0031350348,0.011037022,0.11448739,0.39571732
Rnf115,0.5684763,-1.2145079,0.5684763,-1.2145079,0.5684763,-1.2145079,0.22870706,0.09635712,-1.0636926,0.43190426,0.00427494,-0.9121394
Rnf121,0.2786895,0.08913869,0.2786895,0.08913869,0.2786895,0.08913869,0.30028993,0.21030806,0.03257955,-0.84009516,-1.3551282,0.3258925
Rnf123,-0.075649075,0.30816597,-0.075649075,0.30816597,-0.170736,0.40025502,-0.0036669914,0.11202356,0.14821686,0.07184832,0.34632918,0.056212842
Rnf126,0.12809663,-0.55234814,0.110164694,-0.59253067,0.124745466,-0.62287027,0.11734358,-0.5989628,-0.9106129,-1.0963422,-0.6696831,-0.45081902
Rnf128,0.3940851,-0.596621,-0.7907581,-0.3592612,-0.2726118,-0.67658716,-0.008187104,0.46941346,-0.9966807,1.0156084,-0.38939208,0.10155554
Rnf13,0.33452046,0.123214036,0.09094289,0.5507601,0.26985618,0.3630725,-0.082355775,0.59535646,0.33981913,0.28982592,-0.17566535,0.057848074
Rnf130,-0.16893129,-0.13284485,0.020779775,0.01032906,0.205105,0.2849161,0.34186858,1.418776,0.21889476,-0.47546542,0.03218987,-0.2977258
Rnf138,0.64829916,0.22707522,0.41706628,0.16901022,0.89184827,-0.04680845,0.16726321,0.5370343,0.4173805,-0.0025356412,0.3179692,0.694827
Rnf144a,0.16951281,-0.59851277,-0.07342965,-0.20978142,0.06376256,-0.63070047,0.43147114,0.035315737,-0.32109666,0.94175845,0.16236666,-0.42240328
Rnf145,-0.17717957,-0.44856358,-0.014515979,-0.57273877,-0.033516444,-0.22003986,-0.62042814,0.09813134,-0.28582948,-0.48422635,0.004829146,-0.42131728
Rnf167,0.5945818,0.2699471,0.6609685,0.27682918,0.63694793,0.2061312,0.38004154,0.3653801,0.10562506,-0.0295761,-0.061013497,-0.269836
Rnf168,0.18592699,0.43452525,0.45386496,0.43962586,0.35121027,0.45428568,-0.028323444,0.57276505,0.21005899,0.067317426,-0.13568547,0.26646334
Rnf185,5.1951036e-05,0.1815515,-0.008122617,0.09810403,0.22399038,0.32931298,0.019351026,0.32488483,0.17201273,-0.13905439,0.45064557,-0.36947614
Rnf2,0.16783036,0.28770715,-0.07091483,-0.06285167,-0.04715108,0.00971055,0.25316676,0.3900848,0.43346304,0.4064691,-0.25049174,0.447766
Rnf207,0.59226567,0.74484026,-0.5079371,-0.7277285,0.34178177,-0.0026326403,0.22047752,0.27928942,-1.7969978,0.60438585,-0.15457699,-0.9014978
Rnf215,0.37452477,-0.78363085,1.076939,-0.3155198,0.37452477,-0.78363085,0.19512351,0.6807521,0.37452477,-0.78363085,0.14406517,-0.09374888
Rnf40,0.307571,0.18212308,-0.09020244,0.5331525,0.10101283,0.113793194,0.181232,-0.10781549,0.003911404,-0.075909406,-0.05265428,0.08420591
Rnf44,-0.25326926,0.1830156,-0.21807954,0.26686066,-0.25326926,0.1830156,0.7125831,0.34323597,-0.22169366,0.21998794,0.3154077,-0.3461116
Rnf5,0.023427557,0.32118225,0.44256008,0.6050514,0.023427557,0.32118225,1.167453,-0.55089414,-0.1402536,0.6345347,-0.29833472,-0.28213376
Rnf7,0.55707586,0.10625666,0.63584656,0.15223232,0.7339839,0.25970662,0.34288487,0.018292055,0.20189977,-0.8463067,0.07676053,-0.17935298
Rnft1,-0.1666561,0.022473648,0.2445369,0.27302128,-0.1666561,0.022473648,0.3026871,-0.016390279,-0.13351539,0.055134922,0.10525204,0.22505692
Rnpep,0.034713477,-0.39767367,0.034713477,-0.39767367,-0.28641954,0.35589707,-0.13649234,0.20580958,-0.19210432,0.2955411,0.25505492,-0.28177166
Rnps1,-0.21912123,1.0363566,-0.17655522,1.483208,0.027611041,0.99584997,-0.42463365,0.45993215,0.12126784,-1.1232377,-0.42723125,0.70463
Robo4,-0.3074641,-0.07768631,-1.1835692,-0.06618592,0.14208542,-0.68349135,-0.045254476,-0.06691694,-0.51183,0.82279474,-0.81150043,0.43235284
Rock1,-0.010014912,0.08219675,0.45380846,0.52496576,0.20717002,0.14903554,-0.0856803,0.18310203,0.34367973,-0.010233685,0.46187016,0.5343033
Rock2,-0.041776784,0.4687506,-0.041776784,0.4687506,-0.041776784,0.4687506,0.3093357,-0.5450517,-0.10446466,0.20890209,0.14406517,-0.09374888
Romo1,0.5545915,0.44570214,0.51222354,0.2514059,0.7875213,0.5022057,0.72161746,0.7087659,0.22503853,0.052318424,0.5222304,0.07656476
Rpa1,0.32780865,1.0052314,0.18589555,0.7004432,0.41864467,0.67316985,-0.16029163,-0.29037976,0.30824956,-0.61643016,-0.467806,0.25957674
Rpa2,-0.26556236,1.2075158,-0.46053338,1.3407824,-0.092300065,1.0780082,-0.7095583,0.38945425,-0.7495686,-0.297857,-0.42565787,0.6884999
Rpa3,-0.47781184,0.51645416,-0.72605646,0.6148632,-0.45576778,0.68579763,-0.8684922,0.2366892,-0.35817364,0.09628925,0.022240683,0.6245272
Rpf2,0.29220623,0.7846788,0.10760273,0.7803896,-0.21483324,0.55605865,0.009632019,0.15055415,0.37245005,0.24695082,-0.06855091,0.14181894
Rpl10,-0.054530747,0.29457647,0.2537183,-0.45685518,0.020626789,0.19557537,0.25127092,0.3734916,0.22651577,-0.19949974,0.08158664,-0.674461
Rpl10a,-0.10513613,0.19245623,-0.5925738,0.2145948,0.019224582,0.16457766,-0.74379903,0.16067691,-0.7418161,-0.41041803,-1.2600272,0.3496477
Rpl11,-0.279369,0.1147456,-0.4523846,0.4535432,0.034350745,0.124901265,-0.42081589,0.42370307,-0.57683825,-0.3769325,-0.64044577,0.16947506
Rpl12,-0.47114173,0.35583502,-0.42621922,0.4151616,-0.16403325,0.34269023,-0.6045415,0.1861222,-0.62172264,-0.21119307,-0.5018547,0.039790794
Rpl13,-0.08667981,-0.1812836,-0.4917754,-0.05795248,0.03912641,-0.16839282,-0.54339725,-0.0078007877,-0.67606074,-0.29573935,-0.5119661,0.014157422
Rpl13a,-0.5063877,0.6320866,-0.62589353,0.9112379,-0.31017762,0.6871854,-0.89314866,0.45652473,-0.6194732,-0.56949943,-0.9812267,0.7112647
Rpl14,-0.48061037,0.17031582,-0.4145015,0.86257964,-0.011027606,0.5925767,-0.2890208,0.12527898,-0.0037739929,-0.9781258,-0.7459742,0.30235296
Rpl15,0.17873943,0.41295564,0.2728712,0.78613544,0.55053496,0.6776343,0.24468213,-0.384278,1.8987882,-1.1908704,-0.4810116,0.16422516
Rpl18,-0.34186143,-0.102984026,-0.34236407,0.44217575,0.02144952,-0.11602165,-0.2530768,0.2341557,0.09408399,-0.52749515,-0.4821444,0.33374953
Rpl18a,-0.27929837,-0.13908584,-0.605748,0.13853098,-0.25445557,-0.122727334,-0.5257223,0.24167077,-0.7425297,-1.0087713,-1.2434418,-0.26194185
Rpl19,-0.28201506,0.16121432,-0.5383423,0.38663477,-0.06795921,0.2615944,-0.6013477,0.34571624,-0.5726488,-0.25797898,-0.6023791,0.097384885
